category_name,product_name,product_sku,product_parent_sku,product_parent_id,pricebeforetax,pricewithouttax,product_availability,product_discount,product_in_stock,product_price,product_sales,taxamount,virtuemart_product_id
24'' (540),24'' Spinergy X-Laced Sport Lite R10, Black Spokes (black hub),,3292,610,610,,,,610,,0,3121
,"24'' X-Laced Sport Lite R10, Blue Spokes",XSLX24.24.111RB,XSLX24.24.111R,3121,610,610,,,,0,,0,3122
,"24'' X-Laced Sport Lite R10, Red Spokes",XSLX24.24.122R,XSLX24.24.111R,3121,610,610,,,,0,,0,3123
,"24'' X-Laced Sport Lite R10, Yellow Spokes",XSLX24.24.133R,XSLX24.24.111R,3121,610,610,,,,0,,0,3124
,"24'' X-Laced Sport Lite R10, White Spokes",XSLX24.24.144R,XSLX24.24.111R,3121,610,610,,,,0,,0,3125
,"24'' X-Laced Sport Lite R10, Orange Spokes",XSLX24.24.155R,XSLX24.24.111R,3121,610,610,,,,0,,0,3126
,"24'' X-Laced Sport Lite R10, Green Spokes",XSLX24.24.166R,XSLX24.24.111R,3121,610,610,,,,0,,0,3127
,"24'' X-Laced Sport Lite R10, Pink Spokes",XSLX24.24.177R,XSLX24.24.111R,3121,610,610,,,,0,,0,3128
,"24'' X-Laced Sport Lite R10, Purple Spokes",XSLX24.24.188R,XSLX24.24.111R,3121,610,610,,,,0,,0,3129
,"24'' X-Laced Sport Lite R10, XSLX25.24.111R",XSLX24.24.211R,XSLX24.24.111R,3121,610,610,,,,0,,0,3130
25'' (559),25'' Spinergy X-Laced Sport Lite R10, Black Spokes (black hub),,3292,610,610,,,-2,610,,0,3131
,"25'' X-Laced Sport Lite R10, Blue Spokes",XSLX25.24.111RB,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3132
,"25'' X-Laced Sport Lite R10, Red Spokes",XSLX25.24.122R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3133
,"25'' X-Laced Sport Lite R10, Yellow Spokes",XSLX25.24.133R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3134
,"25'' X-Laced Sport Lite R10, White Spokes",XSLX25.24.144R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3135
,"25'' X-Laced Sport Lite R10, Orange Spokes",XSLX25.24.155R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3136
,"25'' X-Laced Sport Lite R10, Green Spokes",XSLX25.24.166R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3137
,"25'' X-Laced Sport Lite R10, Pink Spokes",XSLX25.24.177R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3138
,"25'' X-Laced Sport Lite R10, Purple Spokes",XSLX25.24.188R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3139
,"25'' X-Laced Sport Lite R10, XSLX26.24.111R",XSLX25.24.211R,XSLX25.24.111R,3131,610,610,,,-2,0,,0,3140
26'' (590),26'' X-Laced Sport Lite R10, Black Spokes (black hub),,3292,580,580,,,,580,,0,3141
,"26'' X-Laced Sport Lite R10, Blue Spokes",XSLX26.24.111RB,XSLX26.24.111R,3141,580,580,,,,0,,0,3142
,"26'' X-Laced Sport Lite R10, Red Spokes",XSLX26.24.122R,XSLX26.24.111R,3141,580,580,,,,0,,0,3143
,"26'' X-Laced Sport Lite R10, Yellow Spokes",XSLX26.24.133R,XSLX26.24.111R,3141,580,580,,,,0,,0,3144
,"26'' X-Laced Sport Lite R10, White Spokes",XSLX26.24.144R,XSLX26.24.111R,3141,580,580,,,,0,,0,3145
,"26'' X-Laced Sport Lite R10, Orange Spokes",XSLX26.24.155R,XSLX26.24.111R,3141,580,580,,,,0,,0,3146
,"26'' X-Laced Sport Lite R10, Green Spokes",XSLX26.24.166R,XSLX26.24.111R,3141,580,580,,,,0,,0,3147
,"26'' X-Laced Sport Lite R10, Pink Spokes",XSLX26.24.177R,XSLX26.24.111R,3141,580,580,,,,0,,0,3148
,"26'' X-Laced Sport Lite R10, Purple Spokes",XSLX26.24.188R,XSLX26.24.111R,3141,580,580,,,,0,,0,3149
,"26'' X-Laced Sport Lite R10, XSLX700.24.111R",XSLX26.24.211R,XSLX26.24.111R,3141,580,580,,,,0,,0,3150
700c,700c Spinergy X-Laced Sport Lite R10, Black Spokes (black hub),,3292,610,610,,,,610,,0,3151
,"700c X-Laced Sport Lite R10, Blue Spokes",XSLX700.24.111RB,XSLX700.24.111R,3151,610,610,,,,0,,0,3152
,"700c X-Laced Sport Lite R10, Red Spokes",XSLX700.24.122R,XSLX700.24.111R,3151,610,610,,,,0,,0,3153
,"700c X-Laced Sport Lite R10, Yellow Spokes",XSLX700.24.133R,XSLX700.24.111R,3151,610,610,,,,0,,0,3154
,"700c X-Laced Sport Lite R10, White Spokes",XSLX700.24.144R,XSLX700.24.111R,3151,610,610,,,,0,,0,3155
,"700c X-Laced Sport Lite R10, Orange Spokes",XSLX700.24.155R,XSLX700.24.111R,3151,610,610,,,,0,,0,3156
,"700c X-Laced Sport Lite R10, Green Spokes",XSLX700.24.166R,XSLX700.24.111R,3151,610,610,,,,0,,0,3157
,"700c X-Laced Sport Lite R10, Pink Spokes",XSLX700.24.177R,XSLX700.24.111R,3151,610,610,,,,0,,0,3158
,"700c X-Laced Sport Lite R10, Purple Spokes",XSLX700.24.188R,XSLX700.24.111R,3151,610,610,,,,0,,0,3159
,"700c X-Laced Sport Lite R10, B25.01.003",XSLX700.24.211R,XSLX700.24.111R,3151,610,610,,,,0,,0,3160
Batec Mobility,Batec Electric - Red,B25.09.003,,,6600,6600,,,,6600,,0,3161
,Batec Mini - Red,B25.09.001,B25.09.001,3163,6600,6600,,,,0,,0,3162
Batec Mobility,Batec Mini,B25.09.007,,,6600,6600,,,,0,,0,3163
,Batec Mini - White,B25.10.001,B25.09.001,3163,7500,7500,,,,7500,,0,3164
,Batec Quad Mini - Graphite,B25.10.003,B25.09.001,3163,7500,7500,,,,0,,0,3165
,Batec Quad Mini - Red,B25.10.007,B25.09.001,3163,7500,7500,,,,0,,0,3166
,Batec Quad Mini - White,2TY080,B25.09.001,3163,8300,8300,out-of-stock.png,,,8300,,0,3167
26'' (590),26x1 Saalsport (25-590),B71.01.05,,,85,85,,,,85,,0,3168
20'' (406),Creepy Crawler 20x2.0 (54-406),4TK400,,,44,44,out-of-stock.png,,,44,,0,3169
Miscelaneous,Tire Bead Jack,2PR012,,,25,25,,,,25,,0,3170
Push Rims,22'' Hard Anodised Push Rim - 6 Tabs,2TY0089AAD,2PR020,284,82,82,,,,82,,0,3171
26'' (590),Aeroflex 26x1.375 (590),4WH510,,2327,40,40,out-of-stock.png,,,40,,0,3172
24'' (540),"24"" SoftWheel Aluminium 2.75",4WH511,,,2375,2375,out-of-stock.png,,,2375,,0,3173
,"24"" SoftWheel Aluminium - Regular Duty",4WH512,4WH510,3173,2375,2375,,,,0,,0,3174
,"24"" SoftWheel Aluminium - Light Duty",4WH520,4WH510,3173,2375,2375,,,,0,,0,3175
25'' (559),"25"" SoftWheel Aluminium 2.75",4WH521,,,2375,2375,out-of-stock.png,,,2375,,0,3176
,"25"" SoftWheel Aluminium - Regular Duty",4WH522,4WH520,3176,2375,2375,,,,0,,0,3177
,"25"" SoftWheel Aluminium - Light Duty",B25.11.001,4WH520,3176,2375,2375,,,,0,,0,3178
,Batec Electric 2 - Graphite,B25.11.002,B25.11.002,3180,2375,2375,out-of-stock.png,,,0,,0,3179
Batec Mobility,Batec Electric 2 ,B25.11.003,,,2375,2375,,,,0,,0,3180
,Batec Electric 2 - White,B25.12.001,B25.11.002,3180,8300,8300,out-of-stock.png,,,8300,,0,3181
,Batec Electric 2 Quad - Grafite,B25.12.002,B25.11.002,3180,8300,8300,out-of-stock.png,,,0,,0,3182
,Batec Electric 2 Quad - Red,B25.12.003,B25.11.002,3180,8300,8300,out-of-stock.png,,,0,,0,3183
,Batec Electric 2 Quad - White,B25.14.001,B25.11.002,3180,9200,9200,out-of-stock.png,,,9200,,0,3184
Batec Mobility,Batec Scrambler,B25.13.001,,,9200,9200,,,,0,,0,3185
,Batec Para Scrambler - Special Edition,2PH350,B25.14.001,3185,9200,9200,out-of-stock.png,,,0,,0,3186
Push Handle,Push Handle Grip Only (Screw In),2PH360,,,4,4,,,,4,,0,3187
Push Handle,Push Handle Grip Only PVC - Black 22,2PH502,,,5,5,,,,5,,0,3188
Push Handle,Push Handle Flip DownFixed Height,4PH200,,,274,274,,,,274,,0,3189
Push Handle,Push Handle Screw In cw Grip,7PH700,,,42,42,,,,42,,0,3190
Push Handle,Plastic Ribbed Handgrip,2PR361,,,5,5,,,,5,,0,3191
,24'' Curve L Tetra  Grip Pushrims - 6 tabs,2PR362,2PR360,2866,350,350,,,,350,,0,3192
,25'' Curve L Tetra  Grip Pushrims - 6 tabs,2PR370,2PR360,2866,350,350,,,,350,,0,3193
Push Rims,Curve L Para Grip Pushrims - 6 tabs,2PR371,,,399,399,,,,399,,0,3194
,24'' Curve L Para Grip Pushrims - 6 tabs,2PR373,2PR370,3194,399,399,,,,399,,0,3195
,26'' Curve L Para Grip Pushrims - 6 tabs,2PR380,2PR370,3194,399,399,out-of-stock.png,,,399,,0,3196
Push Rims,Curve Anodized - 6 tabs,2PR381,,,280,280,,,,280,,0,3197
,24'' Curve Anodized - 6 tabs,2PR382,2PR380,3197,280,280,,,,280,,0,3198
,25'' Curve Anodized - 6 tabs,2PR390,2PR380,3197,280,280,,,,280,,0,3199
Push Rims,Curve L Anodized - 6 tabs,2PR391,,,399,399,,,,399,,0,3200
,24'' Curve L Anodized - 6 tabs,2PR392,2PR390,3200,399,399,,,,399,,0,3201
,25'' Curve L Anodized - 6 tabs,2PR393,2PR390,3200,399,399,,,,399,,0,3202
,26'' Curve L Anodized - 6 tabs,2PR372,2PR390,3200,399,399,,,,399,,0,3203
,25'' Curve L Para Grip Pushrims - 6 tabs,2PR325,2PR370,3194,399,399,,,,399,,0,3204
Push Rims,Gekko Dualgrip Anodized Pushrims - 6 rivnuts,2PR326,,,325,325,,,,325,,0,3205
,25'' Gekko Dualgrip Anodized Pushrims - 6 rivnuts,2PR335,2PR325,3205,325,325,,,,325,,0,3206
Push Rims,Quadro Anti-Slip Coating Pushrims - 6 rivnuts,2PR336,,,350,350,,,,350,,0,3207
,25'' Quadro Anti-Slip Coating Pushrims - 6 rivnuts,2PR345,2PR335,3207,350,350,,,,350,,0,3208
Push Rims,Curve Tetra  Grip Pushrims - 6 rivnuts,2PR346,,,350,350,,,,350,,0,3209
,25'' Curve Tetra  Grip Pushrims - 6 rivnuts,2PR354,2PR345,3209,350,350,,,,350,,0,3210
Push Rims,Curve Para Grip Pushrims - 6 rivnuts,2PR355,,,399,399,out-of-stock.png,,,399,,0,3211
,24'' Curve Para Grip Pushrims - 6 rivnuts,2PR365,2PR354,3211,399,399,,,,399,,0,3212
Push Rims,Curve L Tetra Grip Pushrims - 6 rivnuts,2PR366,,,350,350,,,,350,,0,3213
,25'' Curve L Tetra  Grip Pushrims - 6 rivnuts,2PR375,2PR365,3213,350,350,,,,350,,0,3214
Push Rims,Curve L Para Grip Pushrims - 6 rivnuts,2PR384,,,399,399,,,,399,,0,3215
Push Rims,Curve Anodized Pushrims - 6 rivnuts,2PR385,,,399,399,,,,399,,0,3216
,24'' Curve Anodized Pushrims - 6 rivnuts,2PR386,2PR384,3216,399,399,,,,399,,0,3217
,25'' Curve Anodized Pushrims - 6 rivnuts,2PR395,2PR384,3216,399,399,,,,399,,0,3218
Push Rims,Curve L Anodized Pushrims - 6 rivnuts,2PR396,,,280,280,,,,280,,0,3219
,25'' Curve L Anodized Pushrims - 6 rivnuts,K212505,2PR395,3219,280,280,,,,280,,0,3220
24'' (540),K1079p Street - Grey 24x1 3/8 (35-540),K25262081225,,,30,30,out-of-stock.png,,,30,,0,3221
,K812 Knobby - Grey/Blue 26x1.375 (37-590),K2454730301C0,K25262081230,2271,35,35,out-of-stock.png,,,35,,0,3222
8x2 (200x50),K473 - 8x2 (200x50) - Black,K082900657A1,,,15,15,,,,15,,0,3223
,Scorpion K290 - Black 145/70-6,K070891207B0,,,50,50,,,,50,,0,3224
8.5x2.0,K912 - Black 8.5x2.0,K103010301B0,,,15,15,,,,15,,0,3225
8x2 (200x50),k301 4P TT 8x2 (200x50),K273010406B1BK,,,20,20,,,,20,,0,3226
,k301 - Black Non Marking - 200x50 (8x2),K109090301B0,K103010301B0,3226,20,20,,,,20,,0,3227
8x2 (200x50),K909 Slick 4P - Black 8x2 (200x50),K254690401B0,,,20,20,,,,20,,0,3228
8x2 (200x50),K469 Traction 4P TT - Grey 8x2 (200x50),K254690810B0,,,15,15,,,,15,,0,3229
250-8,K469 Traction 4P TT 250-8,K254690810B0BK,,,25,25,,,,25,,0,3230
,K469 Traction 4P TT - Black- 250-8,K252760404B0BK,K254690810B0,3230,25,25,,,,25,,0,3231
250-4),K276 Sawtooth 4P TT - Black Non Marking 9x2 (280/250-4),K253010404B0BK,,,20,20,out-of-stock.png,,,20,,0,3232
10x3 (300-4),k301 Rib - Black Non Marking 10x3 (300-4),K25671F0460B0BK,,,30,30,,,,30,,0,3233
10x3 (300-4),K671F Cruiser - Black 10x3 (300-4),K254690406B0,,,30,30,,,,30,,0,3234
10x3 (300-4),K469 Traction 4P TT - Grey 10x3 (300-4),K25372X0406B0,,,30,30,,,,30,,0,3235
10x3 (300-4),K372X Turf 4P TT 10x3 (300-4),K253720604B0BK,,,30,30,,,,30,,0,3236
,K372X Turf 4P TT - Black- 300-4 (10x3),K253720804B0Bk,K25372X0406B0,3236,30,30,out-of-stock.png,,,30,,0,3237
14x3 (300-8),K372X Turf - Black Non Marking (300-8)14x3,K253120500B0,,,40,40,,,,40,,0,3238
13x4 (400-5),K312 Universal 4P (400-5)13x4,K25312050000,,,40,40,,,,40,,0,3239
,K312 Universal 4P - Grey- 400-5 (13x4),K073540416A0G,K253120500B0,3239,40,40,,,,40,,0,3241
350),K353A Sawtooth - Grey 12x3 (410/350-4),K253520416B0BK,,,22,22,,,,22,,0,3242
350),K352 Stud - Black Non Marking 12x3 (410/350-4),K073520516B1,,,30,30,,,,30,,0,3243
350),K352 Stud 4P TT - Black 12x3 (410/350-5),K073520616B1,,,25,25,,,,25,,0,3244
350),K352 Stud 4P - Grey 12x3 (410/350-6),KTT61350,,,40,40,out-of-stock.png,,,40,,0,3245
350),K353A Sawtooth Foam Filled - Black 12x3 (410/350-6),K073980616A1,,,97,97,,,,97,,0,3246
350),K398 2PL - Black 12x3 (410/3.50-6),K256710616B0,,,33,33,,,,33,,0,3247
10x3 (300-4),K671 Cruiser - Grey 10x3 (410/350-6),K103580654A1,,,33,33,,,,33,,0,3248
13x500-6,k358 Turf - Black 13x500-6,K105000654B1,,,40,40,,,,40,,0,3249
13x500-6,K500 Turf 4 PI TL - Black Marking 13x500-6,K103720450B0,,,40,40,,,,40,,0,3250
9x350-4,K372X Turf 4P TT 9x350-4,K103720450B0BK,,,25,25,,,,25,,0,3251
,K372X Turf 4P TT - Black Non Marking - 9x350-4,K254700206C0,K103720450B0,3251,25,25,,,,25,,0,3252
165-60),K470 Slick 6P TT - Black 10x2 (260/165-60),K25470120603,,,20,20,,,,20,,0,3253
12.5x2.25 (203),K470 Slick 6P TT - Black 12.5x2.25(203),K254692508B0,,,20,20,,,,20,,0,3254
12.5x2.25 (203),K469 Traction 4P TT - Grey 12.5x2.25(203),K2512124000,,,20,20,,,,20,,0,3255
12.5x2.25 (203),K124 Street- Grey 12.5x2.25(203),K01126005001,,,20,20,out-of-stock.png,,,20,,0,3256
12.5x2.25 (203),K50 Knobby - Black 12.5x2.25(203),K01126090901,,,20,20,,,,20,,0,3257
12.5x2.25 (203),K909 Slick - Black 12.5x2.25(203),K01165505001,,,20,20,,,,20,,0,3258
16'' (305),K50 Knobby - Black 16x2.125(57-305),KTT82000,,,15,15,,,,15,,0,3259
8x2 (200x50),k301 4P - Foam Filled - Grey 8x2 (200x50),KTT82000K,,,42,42,,,,42,,0,3260
8x2 (200x50),K469 Knobby Foam Filled - Grey 8x2 (200x50),KTT28250,,,42,42,,,,42,,0,3261
250-4),K276X Sawtooth Foam Filled 9x2 (280/250-4),KTT28250F,,,51,51,out-of-stock.png,,,51,,0,3262
250-4),k301Rib - Foam Filled 9x2 (280/250-4),KTT91350,,,54,54,out-of-stock.png,,,54,,0,3263
9x350-4,K372 Turf - Foam Filled 9x350-4,KTT10300-469,,,74,74,,,,74,,0,3264
10x3 (300-4),K469 Knobby Foam Filled - Grey 10x3 (300-4),KTT10300F ,,,75,75,,,,75,,0,3265
10x3 (300-4),k301X Rib - Foam Filled 10x3 (300-4),KTT10300NPR,,,67,67,,,,67,,0,3266
10x3 (300-4),K671 Racing - Foam Filled - Grey 10x3 (300-4),KTT10300R-469,,,82,82,,,,82,,0,3267
10x3 (300-4),K469 Knobby Foam Filled - Grey 10x3-1 (300-4),KTT10372,,,75,75,,,,75,,0,3268
10x3 (300-4),K372X Turf Foam Filled 10x3 (300-4),KTT10300RBK,,,75,75,,,,75,,0,3269
,K372X Turf Foam Filled - Black- 300-4 (10x3),KTT30080,KTT10372,3269,75,75,,,,75,,0,3270
14x3 (300-8),K372 Turf Foam Filled (300-8)14x3,KTT40050,,,97,97,,,,97,,0,3271
13x4 (400-5),K312 Universal Foam Filled - Grey (400-5)13x4,KFB51350K,,,84,84,,,,84,,0,3272
350),K352 Stud Foam Filled - Black 12x3 (410/350-5),KFB61350K,,,94,94,,,,94,,0,3274
350),K352 Stud Foam Filled - Black 12x3 (410/350-6),KFB13506,,,94,94,,,,94,,0,3275
13x500-6,k358 Turf Foam Filled - Black 13x500-6,,,,103,103,,,,103,,0,3276
,Spinergy Spox Daily,,,,103,103,,,,0,,0,3277
,Spinergy Lite Extreme,,,,103,103,,,,0,,0,3278
,Spinergy Extreme Flex,,,,103,103,,,,0,,0,3279
,Spinergy Extra Light Extreme,LXL25.18.211,,,103,103,,,,0,,0,3280
,25'' Extra Light Extreme - Purple Spokes,,LXL25.18.111,1838,103,103,,,,0,,0,3281
,Spinergy Extra Light Extreme - Blade,,,,103,103,,,,0,,0,3283
,Spinergy SPOX Sport,,,,103,103,,,,0,,0,3284
,Spinergy X-Laced Lite Extreme,,,,103,103,,,,0,,0,3285
,Spinergy X-Laced Sport Lite,,,,103,103,,,,0,,0,3286
,Spinergy Carbon Blade,,,,103,103,,,,0,,0,3287
,Spinergy X - Laced Extreme Flex,,,,103,103,,,,0,,0,3288
,Spinergy Sport Lite Extreme,,,,103,103,,,,0,,0,3289
,Spinergy Sport Lite Extreme R10, Black Spokes,,,103,103,,,,0,,0,3290
,Spinergy X-Laced Sport Lite R10,B25.03.004,,,103,103,,,,0,,0,3292
,Batec Manual Orange,B25.11.002,B25.03.001,2674,103,103,,,,0,,0,3293
,Batec Electric 2 - Grafite,B25.11.003,B25.11.001,3179,8300,8300,,,,8300,,0,3295
,Batec Electric 2 - Grafite,B25.11.049,B25.11.001,3179,8300,8300,,,,8300,,0,3296
,Batec Electric 2 - Grafite,B25.11.049,B25.11.001,3179,9200,9200,,,,9200,,0,3297
,Batec Electric 2 - Red,B25.12.049,B25.11.002,3180,9200,9200,,,,0,,0,3298
,Batec Electric 2 - Black,B25.13.002,B25.11.002,3180,9200,9200,out-of-stock.png,,,0,,0,3299
,Batec Scrambler - Special Edition,B25.14.002,B25.14.001,3185,9200,9200,out-of-stock.png,,,0,,0,3300
,Batec Scrambler - Special Edition,4WH-7110-0011,B25.14.001,3185,9200,9200,out-of-stock.png,,,0,,0,3301
24'' (540),"24"" SoftWheel Aluminium 3.00",4WH-7110-000,,,2795,2795,out-of-stock.png,,,2795,,0,3302
,"24"" SoftWheel Aluminium 3.00",4WH-7110-0010,4WH-7110-0011,3302,2795,2795,,,,0,,0,3303
,"24"" SoftWheel Aluminium 3.00",4WH-7110-0012,4WH-7110-0011,3302,2795,2795,out-of-stock.png,,,0,,0,3304
,"24"" SoftWheel Aluminium 3.00",4WH-7110-00-0110,4WH-7110-0011,3302,2795,2795,,,,0,,0,3305
25'' (559),"25"" SoftWheel Aluminium 3.00",4WH-7110-00-0100,,,2795,2795,out-of-stock.png,,,2795,,0,3306
,"25"" SoftWheel Aluminium 3.00",4WH-7110-00-0111,4WH-7110-00-0110,3306,2795,2795,,,,0,,0,3307
,"25"" SoftWheel Aluminium 3.00",4WH-7110-00-0112,4WH-7110-00-0110,3306,2795,2795,,,,0,,0,3308
,"25"" SoftWheel Aluminium 3.00",SNA10159015,4WH-7110-00-0110,3306,2795,2795,,,,0,,0,3309
24'' (540),Right Run HS387 - 24x1.25 Grey/Black (28-540) ,,,,35,35,,,,35,,0,3312
,HS440 Marathon Plus,SNA10283440,,2089,35,35,,,,0,,0,3313
24'' (540),"HS440 Marathon Plus Evolution - Black 24x1""",SNA10293440,SNA10241440,2091,75,75,,,,75,,0,3314
,HS440 Marathon Plus Evolution  25x1.25 (28-559),2CA411,SNA10231440,2220,75,75,out-of-stock.png,,25,75,,0,3315
4'',4x1 Composite Hub ,2CA020,,,50,50,,,,50,,0,3316
5'',5x1 Composite Hub ,B25.70.001,,,50,50,,,,50,,0,3317
Batec Mobility,Batec Mini 2,2SG016,,,50,50,,,,0,,0,3318
Spoke Guards,24'' Transparent Polycarbonate,2SG026,,,85,85,,,,85,,0,3321
,26'' Transparent spoke guard,,2SG016,3321,85,85,,,,85,,0,3323
,Batec Manual red,SNA10282389,,,85,85,,,,0,,0,3324
,HS387 Right Run - 24x1.0 (25-540),B25.70.004,SNA10100826 ,2083,25,25,,,,25,,0,3325
,Batec Mini 2,2PR710V,B25.70.001,3318,25,25,,,,0,,0,3326
Push Rims,Spinergy - Plastic Coated - 6 Tab,2PR740V,,,120,120,,,,120,,0,3327
,26'' Spinergy - Plastic Coated - 6 Tab,2QR019-BKB49 ,2PR710V,3327,120,120,,,,120,,0,3328
Axles,"Quick Release Axle 1/2"" 99mm",2QR022-BKB49 ,,,50,50,,,,50,,0,3329
,"Quick Release Axle 1/2"" 104mm",2QR030-49 ,2QR019-BKB49 ,3329,50,50,,,,50,,0,3330
,"Quick Release Axle 1/2"" 120mm",2QR040-49,2QR019-BKB49 ,3329,50,50,,,,50,,0,3331
,"Quick Release Axle 1/2"" 130mm",2QRT103 ,2QR019-BKB49 ,3329,50,50,,,,50,,0,3332
Axles,"Titanium Quick Release Axle 1/2"" 103mm ",2QRT112,,,90,90,,,,90,,0,3333
,"Titanium Quick Release Axle 1/2"" 112mm ",2QRT120 ,2QRT103 ,3333,90,90,,,,90,,0,3334
,"Titanium Quick Release Axle 1/2"" 120mm ",2QRT130,2QRT103 ,3333,90,90,,,,90,,0,3335
,"Titanium Quick Release Axle 1/2"" 130mm ",2BR200,2QRT103 ,3333,90,90,,,,90,,0,3336
Wheel Locks,Sport Wheellock 90 Degree Right,2BR205,,,85,85,,,,85,,0,3337
,Sport Wheellock 90 Degree Left,2PR712,2BR200,3337,85,85,,,,85,,0,3338
Push Rims,TC Stainless Embossed pushrims,2PR722,,,270,270,,,,270,,0,3339
,TC Stainless Embossed pushrims,2PR732,2PR712,3339,270,270,,,,270,,0,3340
,TC Stainless Embossed pushrims,2PR742,2PR712,3339,270,270,,,,270,,0,3341
,TC Stainless Embossed pushrims,4WH580,2PR712,3339,270,270,,,,270,,0,3342
24'' (540),"24"" X-CoreTM 3-Spoke Carbon Fiber- Black",,,,585,585,,,,585,,0,3349
,Batec,2CA201-CF-BK ,,,585,585,,,,0,,0,3350
4'',4x1.25 Back Carbon Fiber Caster w Black Molded Injection Tread ,1FW2011,,,95,95,,,,95,,0,3351
FreeWheel,FreeWheel Standard,1FW2011-B,,,925,925,,,,925,,0,3352
,FreeWheel Standard- Blue,1FW2011-R,1FW2011,3352,925,925,,,,925,,0,3353
,FreeWheel Standard- Red,1FW2012,1FW2011,3352,925,925,,,,925,,0,3354
FreeWheel,Custom Frame (Black Only),1FW2014,,,1050,1050,,,,1050,,0,3355
,"Custom Frame 6.5"" (Black Only)",2QR095,1FW2012,3355,1050,1050,,,,1050,,0,3356
Axles,"Quick Release Axle 5/8"" 130mm - R10",4CL052,,,196,196,,,,196,,0,3357
,"Clamp 3/4 to 1"" (Black) Assembly",4CL056,4CL040,2570,40,40,,,,40,,0,3358
,Clamp 3/4 to 11/4 (Black) Assembly,4WH-8110-00-0110,4CL040,2570,40,40,out-of-stock.png,,,40,,0,3359
25'' (559),"25"" SoftWheel Carbon Fiber 3.00",4WH-8110-00-0111,,,3295,3295,out-of-stock.png,,,3295,,0,3360
,"25"" SoftWheel Carbon Fiber 3.00",4WH-8110-00-0112,4WH-8110-00-0110,3360,3295,3295,,,,0,,0,3361
,"25"" SoftWheel Carbon Fiber 3.00",4WH-8110-00-0010,4WH-8110-00-0110,3360,3295,3295,,,,0,,0,3362
24'' (540),"24"" SoftWheel Carbon Fiber 3.00",4WH-8110-00-0011,,,3295,3295,out-of-stock.png,,,3295,,0,3363
,"24"" SoftWheel Carbon Fiber 3.00",4WH-8110-00-0012,4WH-8110-00-0010,3363,3295,3295,,,,0,,0,3364
,"24"" SoftWheel Carbon Fiber 3.00",4WH880-LWX-RE,4WH-8110-00-0010,3363,3295,3295,,,,0,,0,3365
507,507 Loopwheel Extreme,4WH881-LWX-RE,,,3968,3968,,,,3968,,0,3366
,507 Loopwheel Extreme - Regular - Right hand,4WH880-LWX-ST,4WH880-LWX-RE,3366,3968,3968,,,,0,,0,3367
507,507 Loopwheel Extreme - Stiff,4WH881-LWX-ST,,,3968,3968,,,,3968,,0,3368
,507 Loopwheel Extreme - Stiff - Right Hand,4WH882-LWU-RE,4WH880-LWX-ST,3368,3968,3968,,,,0,,0,3369
24'' (540),540 Loopwheel Urban - Regular,4WH883-LWU-RE,,,3968,3968,,,,3968,,0,3370
,540 Loopwheel Urban - Regular,4WH882-LWU-ST,4WH882-LWU-RE,3370,3968,3968,,,,0,,0,3371
24'' (540),540 Loopwheel Urban ,4WH883-LWU-ST,,,3968,3968,,,,3968,,0,3372
,540 Loopwheel Urban - Stiff - Right Hand,4WH885-LWC,4WH882-LWU-ST,3372,3968,3968,,,,0,,0,3373
24'' (540),540 Loopwheel Carbon,4WH886-LWC,,,2768,2768,,,,2768,,0,3374
25'' (559),559 Loopwheel Carbon,B25.11.049,,,2768,2768,,,,2768,,0,3375
Batec Mobility,Batec Rapid 2 <p>Black Special Edition</p>,4WH882-LWU-RE,,,2768,2768,,,,0,,0,3376
,540 Loopwheel Urban- Regular ,4WH883-LWU-RE,4WH882-LWU-ST,3372,2768,2768,,,,0,,0,3377
,540 Loopwheel Urban - Reg,4WH880-LWX-ST,4WH882-LWU-ST,3372,2768,2768,,,,0,,0,3378
,507 Loopwheel Extreme - Regular,4WH881-LWX-ST,4WH880-LWX-RE,3366,2768,2768,,,,0,,0,3379
,507 Loopwheel Extreme - Regular,4WH062,4WH880-LWX-RE,3366,2768,2768,,,,0,,0,3380
507,CR20 Cross Spokes – Black,SNA11653962,,,272,272,,,,272,,0,3381
20'' (406),Performance - Black Folding 20x1.10 (28-406) ,SNA11653951,,,70,70,out-of-stock.png,,,70,,0,3382
20'' (406),Pro One 20x1.10 (28-406) Microskin TLE - Black Folding,SNA11100759,,,110,110,,,,110,,0,3383
24'' (507), HS440 Marathon Plus – Black 24x1.75 (47-507) ,SNA11100599.01,,,70,70,,,,70,,0,3384
25'' (559),HS396 Marathon Winter Reflex - Stud 26x1.75 (47-559) ,B25.12.049,,,75,75,,,,75,,0,3385
,Batec Rapid 2 Black Special Edition,2CA040-WHI-PC,B25.11.049,3376,75,75,out-of-stock.png,,,0,,0,3386
6'',6x1 Aluminium Powder Coated Hub with Bearings,2CA040-PNK-PC,,,100,100,,,,100,,0,3400
